0.32365,0.2871375,0.26772,0.27117,0.2703,0.18705,0.1901999999999999,0.18927,0.18651,0.18594,0.18801,0.26934,0.2652899999999999,0.26682,0.27009,0.26982,0.18483,0.18921,0.18423,0.17799,0.25944,0.34443,0.42702,0.51357,0.6,0.6,0.51654,0.43533,0.43533,0.43533,0.35343,0.3553199999999999,0.35565,0.27219,0.19236,0.19245,0.19056,0.19086,0.1924199999999999,0.19449,0.19791,0.28137,0.36195,0.3634799999999999,0.4412399999999999,0.51963,0.43932,0.35916,0.35796,0.286072,0.286072,0.3453055,0.3451555,0.3462355,0.3382934999999999,0.2569335,0.198,0.19893,0.27942,0.3592499999999999,0.35946,0.36096,0.3600299999999999,0.3600299999999999,0.27912,0.27909,0.3576,0.43791,0.43791,0.5188200000000001,0.6,0.52017,0.4412399999999999,0.35415,0.2688899999999999,0.18708,0.26691,0.34584,0.43293,0.5181899999999999,0.6,0.51777,0.51777,0.4344,0.4344,0.3474899999999999,0.4166268999999999,0.3332869,0.3337969,0.2480269,0.2491669,0.2534633,0.3280066,0.4108666,0.4966366,0.5824066,0.5890041,0.6
0.0713999999999999,0.0688125,0.07014,0.06939,0.06867,0.0702,0.0858,0.09219,0.09543,0.10878,0.11283,0.10002,0.08854,0.08782,0.07387,0.06494,0.0608299999999999,0.0646299999999999,0.0601299999999999,0.05936,0.06721,0.0757,0.07339,0.07012,0.0732,0.06654,0.06129,0.0612,0.06096,0.06132,0.06387,0.06294,0.06873,0.0743399999999999,0.07908,0.08478,0.08892,0.08943,0.10395,0.10581,0.1055099999999999,0.1061399999999999,0.10863,0.0999299999999999,0.09951,0.0984,0.09714,0.09633,0.0917699999999999,0.0953099999999999,0.09765,0.09936,0.09774,0.09999,0.09852,0.09867,0.0993,0.09963,0.1002599999999999,0.1173,0.11709,0.11835,0.123,0.1232699999999999,0.10377,0.10263,0.10215,0.09687,0.09366,0.09021,0.0869399999999999,0.08166,0.0802799999999999,0.07896,0.07911,0.0786,0.07923,0.08043,0.08055,0.0806699999999999,0.08151,0.08133,0.09081,0.09243,0.09111,0.09153,0.09231,0.08283,0.07851,0.08118,0.08193,0.08106,0.07869,0.0753,0.06984,0.06462,0.0621375,0.0579999999999999
0.0523333,0.05175,0.06006,0.0597899999999999,0.08093,0.08093,0.09973,0.09637,0.09524,0.07598,0.07598,0.0707,0.06812,0.07078,0.0688999999999999,0.08995,0.07849,0.0763,0.07981,0.08136,0.06636,0.07218,0.08412,0.0779499999999999,0.07681,0.07076,0.06288,0.06126,0.06155,0.06114,0.06114,0.06114,0.05029,0.05,0.0544599999999999,0.07521,0.08756,0.08869,0.08869,0.09946,0.0814899999999999,0.06914,0.07274,0.07285,0.05953,0.05701,0.06087,0.07749,0.09858,0.09667,0.09641,0.09255,0.0712,0.05,0.05236,0.0618299999999999,0.0618299999999999,0.06467,0.06467,0.08369,0.07422,0.07422,0.07138,0.07138,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
0.07255,0.068025,0.06747,0.06876,0.06636,0.0650699999999999,0.07257,0.08079,0.0768,0.07728,0.07902,0.0726,0.06216,0.05526,0.05838,0.0617399999999999,0.0603299999999999,0.0617399999999999,0.063,0.0606,0.05613,0.0555699999999999,0.05545,0.05593,0.0559,0.05572,0.05727,0.05676,0.05562,0.06759,0.07155,0.07089,0.07224,0.07665,0.06885,0.06993,0.07614,0.08052,0.08604,0.08892,0.09342,0.09657,0.1955849,0.2153249,0.2104948999999999,0.2339549,0.2571149,0.15486,0.14253,0.1434,0.11325,0.08265,0.0822,0.07221,0.07671,0.0801,0.1044,0.11961,0.1186199999999999,0.14418,0.14085,0.1248899999999999,0.11328,0.11244,0.08103,0.0798,0.07329,0.0747,0.07518,0.07479,0.07509,0.07353,0.0687,0.06429,0.06501,0.06534,0.06477,0.06801,0.0717899999999999,0.07515,0.07518,0.0819,0.081,0.07794,0.0738299999999999,0.07236,0.06612,0.0619199999999999,0.06126,0.0586,0.05726,0.05427,0.0523,0.05,0.05,0.05029,0.0503625,0.0504832999999999
0.8876673,0.8862730000000001,0.9490184,1.0243951,1.016131,1.0943643,1.1579463,1.1579463,1.1579463,1.0829088,1.0829088,1.0829088,1.0829088,0.9364802,1.0535714,1.0535714,1.0468159,1.0468159,1.1932445,1.0356625,0.8373025000000001,0.8440580000000001,0.8440580000000001,0.8440580000000001,1.00164,1.0631488,0.8670988,0.6806942,0.5444799,0.3609278999999999,0.3342196,0.3510304999999999,0.4594295,0.5956438000000001,0.6875993,0.7099045,0.7615763,0.8194991,0.7251912,0.8167876,0.9333412,1.0609084,0.9603562,0.9624147,0.9624147,0.9871155,0.8887339000000001,1.0093689,1.0501163999999998,0.9561325,0.9561325,0.9797116,0.9797116,0.907665,0.9455094,0.88828,0.9630824,0.9630824,1.0866311,1.0541306,1.11136,1.0151152,0.9055736,0.8333099,0.7864658,0.6468178,0.7430626,0.8526042,0.8465209,0.862153,0.8886075,0.7582131000000001,0.7582131000000001,0.7314483,0.8513002999999999,0.8347559,0.8443199,0.7406663,0.8457781000000001,0.7183058,0.7222857,0.7806048999999999,0.803984,0.6881853,0.7568596000000001,0.8826176,0.7787033,0.7373675000000001,0.7046726999999999,0.5836058000000001,0.4037409,0.4502163999999999,0.4518767,0.4058515,0.4129142,0.5880771,0.5850337999999999,0.5799618
0.6,0.6,0.51531,0.4334399999999999,0.3495,0.2691,0.18765,0.18651,0.17874,0.1704,0.1631999999999999,0.15609,0.14898,0.1545,0.15633,0.1587,0.15891,0.16443,0.15696,0.15783,0.15417,0.15693,0.15618,0.1613399999999999,0.1754399999999999,0.1719,0.16221,0.15843,0.13572,0.10242,0.10968,0.11991,0.12951,0.1657745,0.2745545,0.3597245,0.4447745,0.5271245,0.6,0.6,0.6,0.6,0.6,0.6,0.5343181,0.5343181,0.5343181,0.5343181,0.4815892,0.5193774,0.4779439,0.4779439,0.4779439,0.4483827999999999,0.3916765,0.34347,0.34347,0.307438,0.298828,0.3438285,0.4334685,0.4334685,0.4247725,0.5156725,0.555272,0.555272,0.555272,0.6,0.6,0.6,0.6,0.6,0.6,0.5973217,0.5973217,0.5755348,0.5438188,0.5438188,0.5464971000000001,0.5464971000000001,0.568284,0.6,0.6,0.5254813,0.4503013,0.3651613,0.2718913,0.2614033,0.335922,0.4111019999999999,0.4962419999999999,0.482802,0.38658,0.28182,0.1742699999999999,0.1742699999999999,0.201225,0.24615
0.2750306,0.2854829,0.2767468,0.3045302,0.3241882,0.2958526,0.2788752,0.2726047,0.2581395999999999,0.2434435999999999,0.2493284,0.2517972,0.2577572,0.2440662999999999,0.250241,0.2483534,0.2783779,0.2857058,0.313472,0.3093783,0.3320463999999999,0.3232501,0.3159842,0.2923326,0.2880920999999999,0.2636334999999999,0.2558503,0.2542508,0.2462163,0.2529723,0.2578002,0.2463124,0.2533298,0.2566317999999999,0.2537347,0.2487845999999999,0.2476433999999999,0.2416071,0.2436617,0.2417752999999999,0.2599406999999999,0.2621072,0.2850761,0.3030809,0.3070192,0.3181133,0.3198666,0.328288,0.3138694,0.3106814,0.2790673,0.265822,0.2348641,0.2225913,0.2199907,0.2221012,0.2320592,0.2280530999999999,0.233097,0.2315824999999999,0.234239,0.2446224,0.2457024,0.2475372,0.2477778,0.2492290999999999,0.2602068,0.2580468,0.2260281,0.1906674,0.1822889999999999,0.15334,0.1570125,0.2037275999999999,0.2385476,0.2386375999999999,0.2364475999999999,0.2322651,0.233258,0.2432847,0.2398647,0.2405847,0.2390547,0.2145667,0.16972,0.14093,0.10968,0.0788799999999999,0.05,0.07831,0.10662,0.13727,0.16792,0.16792,0.1396099999999999,0.1113,0.0883125,0.05
0.0510833,0.0508125,0.0506499999999999,0.0506499999999999,0.0506499999999999,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05023,0.05023,0.05023,0.05023,0.05023,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
0.0763,0.0723375,0.0689999999999999,0.06294,0.0567999999999999,0.05377,0.05168,0.05055,0.06777,0.06777,0.06763,0.06763,0.06763,0.05,0.05,0.05,0.05056,0.05056,0.05253,0.05756,0.05756,0.0569999999999999,0.05789,0.0572899999999999,0.05852,0.06541,0.07146,0.07773,0.08394,0.08577,0.0880499999999999,0.09204,0.09681,0.1032,0.10971,0.1155,0.12237,0.12684,0.13164,0.13527,0.13602,0.1361699999999999,0.13656,0.13398,0.13182,0.13374,0.13476,0.13611,0.13659,0.13728,0.13755,0.13554,0.13695,0.13671,0.13716,0.13644,0.13785,0.13602,0.13515,0.13305,0.13218,0.13104,0.12981,0.13236,0.14262,0.14328,0.144,0.14421,0.14301,0.13404,0.1335299999999999,0.13293,0.12993,0.12573,0.12237,0.1059099999999999,0.09799,0.08429,0.07502,0.06198,0.07658,0.08186,0.09715,0.10963,0.12642,0.12183,0.11775,0.11184,0.10833,0.10164,0.10173,0.10158,0.10179,0.09897,0.09846,0.09222,0.0907875,0.0884
0.09445,0.087375,0.08811,0.07833,0.0713999999999999,0.06984,0.1277499,0.1452699,0.2528499,0.2514698999999999,0.2741499,0.21711,0.19138,0.08138,0.08201,0.05649,0.05239,0.05619,0.0619399999999999,0.06323,0.09448,0.11127,0.11481,0.11091,0.12588,0.09687,0.08871,0.08319,0.08373,0.06729,0.0773399999999999,0.0717899999999999,0.08091,0.09033,0.10662,0.1117499999999999,0.12294,0.1308,0.14355,0.14691,0.14901,0.1561199999999999,0.16119,0.1581,0.15714,0.15594,0.16467,0.14934,0.13611,0.13071,0.13263,0.12417,0.13611,0.15093,0.16155,0.16407,0.16884,0.16701,0.16917,0.1695,0.16857,0.15909,0.16806,0.16323,0.15396,0.15078,0.15726,0.1450199999999999,0.14874,0.14601,0.1473,0.13896,0.14313,0.12861,0.12165,0.10623,0.09618,0.0817799999999999,0.078,0.08079,0.08115,0.08478,0.08697,0.0936,0.09258,0.09573,0.09609,0.09765,0.08565,0.0793799999999999,0.0743399999999999,0.0676799999999999,0.06114,0.06303,0.06004,0.0577899999999999,0.0567875,0.0551167
